index,label,tweet
3410,1,Sweet United Nations video. Just in time for Christmas. #imagine #NoReligion  http://t.co/fej2v3OUBR
3411,0,"@ja3 depends who you mean by ""you"" cause everyone is different"
3412,2,Patrick Kielty hosting Radio 2's Comedy Awards... 
3413,0,Chillax Bitches. 😝 why is my face so squished. #fireball http://t.co/2J6NiWuIPJ
3414,0,@MJibranNasir @SaminaSays now what has he said/done??
3415,1,"This sounds like loads of fun...  Snow, freezing drizzle, rain, 110km/h winds... http://t.co/FEa4pvMWLc"
3416,1,@mcquadejennica I just got my tonsils out #lovinglife  .. Good luck!!
3417,1,Nailed it  #yesimreadingthisbook #catsofinstagram #catstagram #ilovemycat #pawproject... http://t.co/Wg8DSZD06G
3418,0,@iLGDaily: The wind is your friend http://t.co/TbbraejdP4beautiful
3419,0,"@stuhirst well, people did ask where would have been without McCormack, and here we are"
3420,0,@the_bearded_1 And when you overpay for that talent you get stuck w/ that talent. Which perpetuates the losing cycle the Cubs are in
3421,1,I love running on 3 hours of sleep..  #ijustwannasleep 😕
3422,1,Taking a hour to shit is always a good thing. #not
3423,0,They thought I was gone ! These vegas niggas gone respect me and know I been doing this shit too ! & I... http://t.co/f9lY8Mx9cX
3424,0,Here comes the universe. #TMLtalk #Leafs
3425,0,"@GlenjiUTLR @JoshStevo95 To be fair, you didn't use the mandatory #sarcasm hashtag :P"
3426,2,#Venezuela -controlled #Moscow junta genocides peaceful protest of #Chechen miners in #Grozny . http://t.co/OZlny9c3Mg 
3427,1,@WillMcHoebag Warwick Davis is more than twice the man Tony Blair is 
3428,0,Chill #Repost #Dead  #Dominos #Haha 😂💀 http://t.co/SnUkkgCDB9
3429,0,@AK_aka_Amazing Aah yes rajneesh saab lol controversial figure he was
3430,0,#QZ8501 asks permission to #takeoff: #towercontrol of #Surubaya: yeah..y can go...away.
3431,3,Are they allowed to be touching each other's kneecaps like that?? #questionable #NOA #onuchapel 
3432,1,@Wallace17_daKid Way to lay out yesterday and put it all on the line #GoodLeader #Sarcasm
3433,1,I just love 160 question tests in the morning. 
3434,1,I have three exams today lets gooooo! #School #Sarcasm #Swag
3435,1,@astewart91 you're hilarious...
3436,0,"If Comes From The #heART Then They EXPRESS it, Connect @the3rdeyeBrand or http://t.co/MFGlfnDGRk #thankyou #3rdeyebrand"
3437,0,I'm hungover and I'll end up staying up until 4 :'(
3438,1,@ChristianCaple Gotta love those racially based awards! #not
3439,1,@ATT really showing me the fastest LTE around  #speedtest http://t.co/aQlkSxjDcM
3440,2, We cram 5 minutes before an exam and get a tag of qualified person.
3441,0,@Jaee_ThaPrince I need a spot for my birthday
3442,0,"Take me to church...,."
3443,1,Glad there's not a typhoon where we go on holiday in 4 weeks.  #fml
3444,1,"Thanks @AirAsia, for nothing. All my family were flying with you from KL to attend my wedding. #everyonecanfly  #AdelaideRouteCancelled"
3445,0,"In #Business, knowing 'what  to do' is very imp. #SayNo to anything that comes b/w u n ur #dreams. Even #money . #entrepreneur #tips"
3446,0,A new year about to start|So many people came so many went|But always wat's gone is better.
3447,0,"@AlexStearnCom Hey Alex, thanks for the support. My FB page is : https://t.co/9CaCW9cY7i|Blessings and success to you."
3448,0,"you believe you can say something, provide no proof and its a fact, WRONG @RBRNetwork1 @jtarleta53"
3449,0,She can get it raw !!!
3450,1,A wonderful day of starting work at 6am 
3451,0,"@meestah_sahmon: Never ending, pointless, no cunt wins, tit for tat. Zero accountability and hunners of finger pointing. "
3452,0,@SPmilkshake @MikeRTrice @neiltyson His tweet in the context of his history is what makes it a clear bait.
3453,0,Remember to raise a glass of merry to those who are at work keeping the world safe on Christmas 🌎🎄🌏🎅🌍❄|🚑🚒🚓🚁🚢 #essentialservice
3454,1,Bruh. I just realized I'm wearing her shirt. The chick who dumped me. Lmfao 
3455,0,LoL game over Napoli win and they are better then Juve
3456,0,@holyroodmandy @jimmurphymp @scottishlabour problem solved no more reading out at FMQ what someone at WM wrote #irony
3457,0,"Just saw: Roel de Vries , Nissan #marketing boss says marketers should focus on emotions and  quantify everything http://t.co/AB0ZU24OOm"
3458,2,"#Love is far more important than #money!|The problem is, you only know it once you have money!| #life #humanity"
3459,0,Leg snapped alike a twig and after I completed my front flip I screamed like a hungry newborn baby
3460,0,All I wanted was to see you
3461,0,Sometimes i just dont understand anything|#stubborn http://t.co/nwhIEP4VWz
3462,1,"@SUP3RFRUIT I think being gay is wrong, its like people chose to be gay just to piss off the magic old man that lives in the sky "
3463,0,Vacations...re:Imagined...re:Engineered...re:Born @TripSifu...coming soon. Signup to gain access to our beta. http://t.co/0N7BRXRkcd
3464,1,Yeah nice hair babes  😂😂 http://t.co/8fxZpZW8qu http://t.co/Wi36fjE5EX
3465,1,@karan139 so funny lolololol 
3466,0,"the silence tastes like wet flowers wet dead dying flowers. Flowers without life, fallen pieces of silence."
3467,1,LUV when my hair is frozen 😃 
3468,1,"@Tesco Yeah thanks for messing me about and then not delivering on the product, i feel really great about how this went down!! #Not #Thanks"
3469,0,"@jimrome Product of Aaron Rodgers. Eric Decker was pretty good last year too. It's situational. When Jordy cashes in, he'll be a non-factor."
3470,1,Oh how I love that my ass is too big to fit into my jeans anymore.  #bigbootybitches
3471,1,"Sooo mad right now, great way to start my day "
3472,1,Day 1. Ski school with instructor Patrick. Soon I'll be ready for the black slopes. ... http://t.co/QWIKEB4iOE
3473,0,Anamorphosis:placing objects so that viewed from a certain angle they create an image. |By French artist Bernard Pras http://t.co/3EQo36OVUw
3474,0,@KeirSimmons  another Bush in the Whitehouse.
3475,1,@billisFPS @BFBulletin ikr!! This is not a true Battlefield game! :/|.|.|.|.||
3476,1,What a B.E.A.utiful day in Scotland!! :) #rain #gales  lol
3477,0,WATCH: #Megatron from #Transformers Rant About Social Media http://t.co/M9F1MWufXH #Irony
3478,0,Those Amarillo hops make it just right #goldilocks - Drinking a Tour de Fall @ Memphis' Pint & Dram - http://t.co/ZEVvcvjrR5 #photo
3479,1,"Wow.. #shocker  RT @TheAtlantic: Dick Cheney on CIA torture: ""I'd do it again in a minute"" http://t.co/CppRItMqZJ http://t.co/nS7ZnAq2Ec"
3480,1,Being a light sleeper is the best. #not
3481,0,And the day started civilised #appointments#road trip #bestdayever #neverlaughed as much... Tks to... http://t.co/KPKeKmSJaJ
3482,1,"Oh great, @mint has pop up ads now. Just what I want when trying to quickly access account info. "
3483,1,What a good way to start the New Year..|
3484,1,"@Darhino_ @joystiq sure! ""wow, Nintendo has achieved what Sony already did years ago"" "
3485,0,it's beginning to look a lot like Christmas 🎄🎅 #office #tinsel #christmassy #happy  #long #now... http://t.co/VXcVFCKdjY
3486,0,Time for my babies and I to take this medicine so we can get better😷
3487,0,http://t.co/VNPJoS2ACk #GapingAngels #Georgeous Georgeous busty blonde drilled in all her aroused holes!
3488,0,@edryden33 ill see if I can 😉
3489,0,#MY #Husband is  your concern #StopTxtnHim its #NotOk #youknowwhoyouare!!!
3490,1,"so @AskPlayStation still waiting, my son is very happy enjoing his christmas gift ... i cant understand how u didn't prevent this ..."
3491,2,"Twitter slams Austin Strange Fruit PR firm, spurring it to drop the name it shared with a song about lynching http://t.co/DSN2zFt7A0 "
3492,0,Follow> @StartOnlineHere now for great tweets about starting an online shop! http://t.co/XYabZWuO5w StartOnlineHere
3493,3,"@heidimoore @DonnaAlward @jennabb I'm trying to decide if that cover says ""lonely widower' or not. "
3494,1,Watching Christmas movies alone is like so much fun. 
3495,3,@ChristianCalls1 @serr8d @ShawnSt51128037 that wasn't a choke hold the officer was trying to keep #EricGarner from falling forward. 
3496,0,stl.You Will Never Win Again RT @viggie_kopite: New Manager? New Striker? New Transfer Committee? (cont) http://t.co/vQkvIx4eNX
3497,0,A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj
3498,2,Duale seeking 'protection to be heard' when the proposed security bill will trample the basic rights of his pple and their freedom 
3499,0,Hardest parking i've probably ever done! #screwyousmallparkinglot
3500,0,@AmazingPhil @radiomaru Probably my favourite book. Couldn't put it down. 5Stars!
3501,3,"Being publicly called a ""heartless arsehole"" for going about my day as usual. "
3502,0,A colleague just told me that her uncle was duped in acid by Saddam Hussein's thugs.  your usual office banter
3503,0,Running on less than 4 hours of sleep... #longnight #longday #sleepy
3504,1,Thanks for shutting the city down.. 
3505,1,"Gotta study and I'm like, who cares?!  #perksofbeingasenior 👎"
3506,0,Currently a bus wanker. I hate people 😕 #stinks #gobonastick #dickheads
3507,0,Nowadays you can be everything somebody ever wanted and still get played** mxm men  all
3508,0,@restlessduncan @SR_Duncan At least you got my joke
3509,1,And people start to drink ... Means fun 
3510,0,@RoryWhite12 @Nick_Stafford I can't remember the last time I saw a newish GTi and have only ever seen 1 Golf R. What has changed?
3511,0,Long time no see #long#along#time#times#no#see#me#you#i#your#say#hi#hello#want#wanna#to#meet @... http://t.co/qqQCi3faXa
3512,1,Day 2. Going to the DR for #2 cause I'm 99.9999999% sure she has strep #awesome 
3513,3,".@ChrisBrett2 @/RBRNetwork1 @GaryBlackal @DiveConLFP I think it's your white skin. Or ""racist DNA"". He's a geneticist too, did ya know? #not"
3514,0,@chrisratcliff nope. Doing everything wrong. Cold. Hot. Hot. Cold. Gear seems ok but as today dipped to -14 prob spoke too soon. #orings
3515,3,suddenly w-wada  http://t.co/lwdLPpuDSj
3516,1,MVP goes to Concordia Wifi. 
3517,2,She talkin bout gender roles and we're the narrow minded ones #Irony
3518,0,@Nelza82 When are you buggering off out of the country
3519,2,: When the vapours that are emitted by cleansing solvents are emitted by contaminating chemicals. #Cleansing=#Contaminating #Vapour
3520,1,lol drunk mom on Christmas is so fun...  #thisisadisaster ☺🔫🍸
3521,1,JFK BAGGAGE IDIOTS ACCUSED OF STEALING SHIT RIGHT OUTA YOUR LUGGAGE!|SHOCKED?|UMMMM SO |THEY HIRE MORONS!|PUT THE ARMY IN THERE!
3522,0,@THEHermanCain Racism is pooled in liberal Democrats. Democrats must foment racism and division to maintain control. Divide and conquer.
3523,0,@BavarianShady no u dnt hav to..bt sme ppl do....evn whn they do shit.. :-P
3524,1,EmoPostAhead lol the sucky thing about seeing beauty in everything? You see the beauty in a liar #BeautifulLiar #lovethwayyoulie #NOT
3525,1,"@HoodCertified Hey, now. Her profile says ""I Heart Jesus"" so she can't be all bad.  @FOXDeportes @ErikaReidt"
3526,1,Swag  @FANNING_myself
3527,0,Nice touch. All the bar staff in the ground wearing #saintsfc t shirts
3528,1,Well it's always a good time losing at the Bay... @lylestor11 @Lampi626 @bubbs11214
3529,1,@GasBuddyGuy @GasBuddy so glad I bought a diesel car 2 years ago 
3530,1,working on my birthday #yay  #sucks
3531,0,"If it's NOT? then it IS! Hand Crafted Artistically Fashionable, Connect @the3rdeyebrand for #fashionblog #thoughts http://t.co/s4PBUclKpm"
3532,0,"LOL and now you cant see when blocked, best thing you can do is install a different browser @Chief1787 @Hankin57"
3533,1,I love when I wake up grumpy  #effroommates #yourtooloud #personalalarmclock #notnecessary #bequieter #ugh
3534,0,Speed cameras in Whipton by village shops. & yes it Takes 5 police officers!! 🚔 #waste #of #money #does #not #take #five #individuals 😂🚨🚓
3535,1,Absolutely appalling service once again from @FGW Can't wait for the rise in fares next month  #excuses #joke
3536,0,"@Parlett316 that's where you are wrong, I can just watch his films and not follow him on Twitter."
3537,0,@SP_EnergyPeople are actually going to contact me rather than just apologising via Twitter?
3538,1,"Nothing like waking up to 50+ financial formulas! Yay, for corporate finance comprehensive finals!  #finalsweek"
3539,0,"@navadidas: #InkRivals ok,we all know Cleen is going to win, lets just end it. Not exciting. AMEN TO THAT"
3540,3,Such .   You still have to #praisehim ;)
3541,0,#GuruMantra for #success. #entrepreneur #startup http://t.co/6MU1xauCZM
3542,2,Meanwhile in Zimbabwe the South African imposed government promises to stamp out corruption. 
3543,3,@anamyid @i_contemplate_ @left_liberal effigies of jesus or allah..... when she herself hadnt kept any of d hindu gods #irony
3544,0,@CommSec Home page at 8:30am shows Dow -51.44 but it's +102.75. Can you make your home page stats more real-time pls? http://t.co/2qTC5AKxNf
3545,1,"#JeremyNortham there, insulting Piano's and songs. Shut the fuck up man. Bet you thought you were #epic.... #GosfordPark."
3546,0,Just a had a Bruce Springsteen flashback. *shudder* @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland
3547,1,Finally 2015 will be a worry free year for me. 
3548,0,@Buster_ESPN I see what you did there
3549,2,@anthonyboutall - Russell Brand discussed today how much his London mansion is worth..and Marx was married to a baroness  #scum #weak
3550,0,A very happy birthday to @sillybrendan - we'll be toasting in your honor tonight. @brad4word @Case4Cleveland
3551,0, Bad Idea When You climb on the mountain http://t.co/1lMSxcNiOx
3552,1,"Facing Health Crises, India Slashes Healthcare http://t.co/StayhEk5O1 #GoodGovernance  #NaMo #GoGo #BureDin"
3553,0,"@amyengineer @daverdfw you drive a ferrari, right? you being a beautiful clever woman?"
3554,0,@ChanaChristine haha they were never nice. Guess I'm not cool enough 😔 #sadface 
3555,0,@RachelRyan_ @jamieyuccas @lifetimefitness @WCCO they better!
